행정구,행정동,갈비/삼겹살,닭/오리요리,분식,양식,유흥주점,일식/수산물,제과제빵떡케익,커피점/카페,패스트푸드,한식/백반/한정식,총생활인구수_평일,10대 미만 생활인구_평일,10대 생활인구_평일,20~30대 생활인구_평일,40~50대 생활인구_평일,60대 생활인구_평일,70대 이상 생활인구_평일,총생활인구수_주말,10대 미만 생활인구_주말,10대 생활인구_주말,20~30대 생활인구_주말,40~50대 생활인구_주말,60대 생활인구_주말,70대 이상 생활인구_주말,대학교(전체),일반대학,온라인대학,초중고(전체),초등학교,중학교,고등학교,총인구수,총가구수,가구당인구수,평균소득금액,상권변화지표,운영점포영업개월,폐업점포영업개월,10대 미만,10대,20 ~ 30대,40 ~ 50대,60대,70대 이상,총인구,역(전체),역(환승역)
송파구,가락본동,26,18,29,18,79,54,13,78,25,153,957592.3057,62298.5907,70952.20886,308142.6475,327523.0235,107315.1924,81360.6426,870701.6806,60709.53173,72519.07051,276136.0668,286240.155,97990.12613,77106.73341,0,0,0,4,2,2,0,26409,10824,2.44,7281.91,LL,120.0,50.0,1526,1710,8382,8170,3879,2357,26024,1,0
송파구,가락1동,0,1,4,1,3,43,6,14,8,25,657396.6771,45836.01655,49589.20058,173131.6891,233109.439,89825.8957,65904.43635,650551.2874,46840.40008,52918.42356,183255.0833,223711.0481,81685.9968,62140.33554,0,0,0,3,2,1,0,26796,9568,2.8,7281.91,HH,184.0,151.0,3034,2491,7674,8546,3654,2082,27481,2,2
송파구,가락2동,10,20,17,7,17,26,14,54,10,56,622372.5624,53299.03633,72521.93167,157245.7714,194648.1597,75835.38683,68822.27753,623259.1223,47318.92833,72279.64163,163813.3483,197321.7615,74897.94134,67627.50214,0,0,0,3,2,1,0,31680,11624,2.73,7281.91,HL,124.0,53.0,2214,3321,8938,10408,4262,2595,31738,2,0
송파구,문정1동,9,14,13,8,13,10,6,40,12,51,495723.7639,33599.75941,42373.99135,163420.3253,154169.5585,57628.44381,44531.6871,466658.9344,30881.61341,39796.30196,152447.8143,143069.7632,56271.27081,44192.16853,0,0,0,2,1,1,0,19910,7952,2.5,6878.3,LL,117.0,53.0,1213,1427,6374,6111,3086,1807,20018,1,0
송파구,문정2동,24,19,53,49,38,72,22,168,49,262,1074270.247,28983.01154,36210.0478,456736.1346,393903.8473,92501.32977,65935.87798,851736.8206,49444.61383,49595.31624,327962.0709,283346.6629,78594.36638,62793.78998,0,0,0,1,1,0,0,28006,14735,1.9,5882.6,LL,81.0,42.0,1523,1436,12226,7990,3195,2575,28945,0,0
송파구,장지동,8,14,14,2,9,12,10,31,11,42,774438.8791,66157.03491,84574.52145,221216.2804,243547.5879,85255.5644,73687.88367,778957.2363,63356.37527,75752.24723,234548.5196,246292.0703,85617.90769,73390.11338,0,0,0,5,2,1,2,29489,11500,2.56,5882.6,LL,110.0,52.0,2126,2503,8337,9314,4117,2778,29175,3,2
송파구,위례동,2,17,23,11,9,9,14,38,17,47,1018854.455,212430.2072,129027.7729,239253.5101,304083.3705,77770.63614,56288.95737,1071514.357,209113.5368,135691.0831,261782.4323,331364.973,77880.53285,55681.79654,0,0,0,5,3,2,0,28124,9067,3.1,5145.64,LL,42.0,28.0,6844,5877,11324,14761,3485,2073,44364,0,0
송파구,잠실본동,25,25,37,18,78,41,25,77,22,164,834613.0077,53751.08535,69107.3199,293853.3705,264552.4958,79097.48966,74251.246,877759.7118,58675.71828,78455.79838,320331.011,269562.4597,77464.71236,73270.01201,0,0,0,1,1,0,0,28310,14249,1.99,10345.83,LL,118.0,52.0,1134,1617,11300,8463,3532,2316,28362,0,0
송파구,잠실2동,0,4,25,8,3,7,13,32,13,24,716469.556,86329.4946,117615.4922,141943.9759,251023.4874,59528.25899,60028.842,753367.0181,81686.77866,117233.0703,169381.4428,273833.1433,55323.25559,55909.32508,0,0,0,6,2,2,2,34351,11048,3.11,10345.83,LL,96.0,43.0,3493,5752,6597,13557,2992,2435,34826,1,0
송파구,잠실3동,2,10,26,15,2,11,21,50,12,52,1098987.479,136417.419,168119.0511,271219.7559,322683.6038,102123.2545,98424.39473,1200597.446,153282.0449,171615.3989,316548.6627,356538.9015,103614.8501,98997.58584,0,0,0,4,3,0,1,33424,11282,2.96,10345.83,HH,143.0,67.0,2784,4019,7353,11516,4687,3683,34042,0,0
송파구,잠실4동,0,1,11,1,0,0,5,6,3,4,470958.2934,73540.06973,51876.97342,105222.9979,148624.5954,46231.67357,45461.98268,493910.7344,77325.59298,54620.54948,113603.9833,158776.3715,44595.98671,44988.25083,0,0,0,3,2,0,1,24780,9929,2.5,5283.76,LL,117.0,50.0,2412,2616,4405,7489,2502,1776,21200,2,0
송파구,잠실6동,5,13,31,39,15,33,27,92,27,110,1006341.239,51435.59678,74717.83776,372557.1591,338251.7795,88845.12819,80533.73841,919024.7042,54070.5659,88824.40478,348315.8013,273799.2953,80352.1285,73662.50735,0,0,0,2,1,1,0,33424,11282,2.96,10345.83,LH,115.0,58.0,1327,1727,3918,5480,2439,1829,16720,2,2
송파구,잠실7동,0,3,7,0,0,2,3,2,1,3,237588.5934,18645.87254,29819.5786,52501.89365,72755.56447,27481.73036,36383.95252,235195.0196,14492.19899,24067.92976,57019.38106,75375.11329,27463.32381,36777.07346,0,0,0,4,1,2,1,9120,3165,2.88,10345.83,HH,167.0,74.0,540,930,2120,2940,1471,1474,9475,2,2
강동구,강일동,3,11,17,2,7,9,3,11,9,21,1218388.654,138152.1788,147650.0394,294148.1233,383426.2063,127204.6734,127807.434,1215816.124,127204.8669,146774.5737,295264.4953,385684.6673,128183.4321,132704.0902,0,0,0,7,3,3,1,32044,11319,2.83,5334.875,LL,74.0,45.0,2989,3571,8025,10231,4807,3474,33097,1,0
강동구,상일1동,11,11,19,5,10,18,18,39,12,46,462307.8708,28232.83872,67956.22136,107394.1779,153339.8163,55515.66958,49869.14696,460645.5111,27018.89269,59193.26052,112048.2694,159795.284,53992.41056,48597.39404,0,0,0,10,3,2,5,31951,11053,2.89,6160.86,LH,107.0,59.0,4847,4315,9226,13121,4984,2545,39038,1,0
강동구,상일2동,1,0,0,1,2,1,2,11,4,7,462307.8708,28232.83872,67956.22136,107394.1779,153339.8163,55515.66958,49869.14696,460645.5111,27018.89269,59193.26052,112048.2694,159795.284,53992.41056,48597.39404,0,0,0,1,1,0,0,31951,11053,2.89,6160.86,LH,107.0,59.0,1080,1414,3329,3565,1349,1234,11971,0,0
강동구,명일1동,14,18,37,9,39,32,23,59,18,46,610396.8576,47845.9821,77288.47968,137863.095,188247.7958,80692.91055,78458.59438,646669.7429,44971.14383,73678.98816,158608.3577,206117.7181,83788.22469,79505.31138,0,0,0,1,1,0,0,25205,9358,2.69,6783.31,LL,119.0,51.0,2144,2410,6787,8154,3741,2461,25697,2,0
강동구,명일2동,6,7,26,16,9,10,15,34,18,26,387878.7405,31713.50075,83267.55215,72877.03805,112471.3473,45138.56219,42410.73945,380614.5065,26407.61095,73912.19505,77002.55924,118747.2134,44571.5933,39973.33371,0,0,0,3,2,0,1,16574,5563,2.98,6783.31,LH,117.0,57.0,1026,2430,4110,5711,2550,1535,17362,0,0
강동구,고덕1동,6,12,12,7,7,5,14,21,10,23,590467.692,109892.2918,96938.9911,103663.1944,173567.2365,57426.02941,48979.94999,602436.1822,103988.3156,90701.31995,113319.8049,191500.4618,56063.95534,46862.32604,0,0,0,5,2,2,1,25452,8408,3.03,7281.59,LL,94.0,54.0,2386,3646,4734,8585,2771,1728,23850,1,0
강동구,고덕2동,4,13,14,4,11,11,13,26,12,41,509068.0467,43689.54254,61410.55162,121164.2457,167005.6322,59120.31625,56677.75929,508974.3039,38624.76131,54827.43519,129292.1492,173875.1564,56694.77368,55660.02919,0,0,0,5,2,1,2,21626,8191,2.64,7281.59,LH,90.0,59.0,2522,2135,5856,7452,2985,1746,22696,0,0
강동구,암사1동,8,31,30,7,35,28,29,53,15,71,632841.716,51019.29758,55958.03227,164673.078,202659.2307,78121.88708,80410.19102,687685.6271,53086.71859,62188.79453,183333.793,223969.9066,82347.69533,82758.71483,0,0,0,1,1,0,0,34597,14605,2.37,6043.68,LL,113.0,51.0,1872,2481,9521,11226,5200,4005,34305,0,0
강동구,암사2동,5,5,8,1,11,11,5,28,5,22,353160.3785,34827.40857,25651.37864,101360.3209,111274.3322,42686.37982,37360.55901,366029.981,31925.68751,26436.62839,110214.3115,118245.4401,42222.20963,36985.705,0,0,0,2,2,0,0,14902,5942,2.51,6043.68,LL,115.0,52.0,1264,1038,4572,4623,2022,1605,15124,1,0
강동구,암사3동,1,6,8,1,3,3,11,18,5,12,328276.2185,49400.41533,44562.0469,66022.43505,101711.1137,34631.28282,31948.9263,335848.9395,45641.08745,39673.24474,72868.43558,110815.7193,34416.10024,32434.35608,0,0,0,3,0,2,1,17455,5898,2.96,6043.68,LH,105.0,57.0,1662,1919,3997,5860,2375,1653,17466,0,0
강동구,천호1동,7,14,15,12,22,14,6,25,22,51,709399.8197,58297.17998,65442.69082,184749.6383,215810.6769,91848.04597,93251.58655,731294.9606,52570.86451,64475.06564,200469.2528,226338.5313,93638.03449,93803.21189,0,0,0,5,2,2,1,26550,11538,2.3,5327.28,LL,115.0,51.0,1288,1638,7535,8383,4553,3356,26753,0,0
강동구,천호2동,25,28,33,18,88,39,22,80,22,115,1040247.816,67978.73223,67253.04772,318073.8949,333154.988,133028.0976,120759.0555,1096866.403,68303.68483,74121.98816,346323.9726,346913.3974,139479.0479,121724.3087,0,0,0,2,1,1,0,34927,16215,2.15,5327.28,HL,122.0,54.0,1643,1710,11177,10322,5087,3874,33813,2,2
강동구,천호3동,7,16,34,11,39,25,5,43,21,77,634532.5753,35346.14768,33400.25009,216469.4281,192858.6467,79962.0672,76496.03591,675187.0274,39083.98296,39354.80414,237994.6582,196404.8649,83670.22016,78678.49468,0,0,0,1,0,1,0,26140,12685,2.06,5327.28,LL,116.0,52.0,1219,1161,9486,7737,4021,3013,26637,1,0
강동구,성내1동,13,13,28,12,30,24,8,71,20,70,582920.846,48940.17039,52085.79604,160493.7196,189229.2095,63470.18559,68701.76456,534686.2274,43293.64188,49345.74465,145397.8424,171194.7038,60034.96288,65419.3306,0,0,0,3,2,1,0,19405,7580,2.56,6010.61,LL,120.0,53.0,1448,1664,5803,6317,2712,1992,19936,1,0
강동구,성내2동,11,18,35,14,26,26,19,48,20,66,572963.8754,35572.43792,33298.7572,179532.8102,182077.0372,71551.34792,70931.4834,610867.5447,41845.81553,37967.87141,197788.3846,189301.9387,72030.82838,71932.70655,0,0,0,0,0,0,0,24026,11954,2.01,6010.61,LL,119.0,49.0,966,1073,7945,7098,3747,2875,23704,0,0
강동구,성내3동,19,26,39,17,47,39,25,74,21,104,629286.6743,34138.28334,53679.76703,182167.0139,210391.5162,76845.15144,72064.94375,653714.5823,36331.87373,55450.43326,192957.8619,217980.969,77962.8485,73030.59599,0,0,0,0,0,0,0,22682,9716,2.33,6010.61,HL,123.0,49.0,1118,1646,6986,7496,3406,2545,23197,0,0
강동구,길동,29,33,55,11,91,44,27,81,24,146,1312357.193,90937.4251,94185.29232,361333.5451,415378.6814,174479.5273,176042.7207,1345644.307,89136.57949,102487.6247,387108.6334,422481.1177,173920.7658,170509.5855,0,0,0,4,3,1,0,44791,19714,2.27,6449.34,LL,116.0,50.0,2195,2798,14085,13933,7305,5104,45420,1,0
강동구,둔촌1동,0,0,0,0,0,0,1,0,0,0,114562.0124,9375.343745,20612.41178,21728.58062,36069.32907,13068.96044,13707.38617,110201.9273,7522.33395,12929.23804,24268.1907,37335.6873,13702.63551,14443.84081,0,0,0,2,0,1,1,36,14,2.57,5761.6,HH,179.0,72.0,2,6,23,30,11,9,81,1,0
강동구,둔촌2동,4,8,29,5,16,13,8,42,14,48,659983.0592,58545.70151,67101.9063,161066.4875,199756.8626,82354.1789,91157.92092,636285.7721,54441.93743,63233.38775,157667.1511,197442.5958,80857.52476,82643.17458,0,0,0,5,2,2,1,26071,10041,2.6,5761.6,HL,124.0,52.0,1540,1965,6825,7611,3867,2535,24343,0,0
